OrderID	OrderDate	CustomerID	ProductID	DateID	Quantity	SalesPrice	LineValue
A1732	31/03/2013	1132	125	41364	21	79.24	1664.04
A1732	31/03/2013	1132	125	41364	33	79.24	2614.92
A1732	31/03/2013	1132	129	41364	20	14.13	282.6
A1732	31/03/2013	1132	129	41364	57	14.13	805.41
A1732	31/03/2013	1132	133	41364	2	111.18	222.36
A1732	31/03/2013	1132	136	41364	25	67.94	1698.5
A1732	31/03/2013	1132	137	41364	71	$10.33	733.43
A1732	31/03/2013	1132	139	41364	83	$44.70	3710.1
A1732	31/03/2013	1132	143	41364	90	66.49	5984.1
A1733	12/03/2010	1200	102	40249	40	$3.77	150.8
A1733	12/03/2010	1200	107	40249	31	$64.82	2009.42
A1733	12/03/2010	1200	107	40249	42	$64.82	2722.44
A1733	12/03/2010	1200	108	40249	36	$14.44	519.84
A1733	12/03/2010	1200	110	40249	58	$69.42	4026.36
A1733	12/03/2010	1200	113	40249	45	$49.99	2249.55
A1733	12/03/2010	1200	127	40249	33	$53.98	1781.34
A1733	12/03/2010	1200	132	40249	22	$96.35	2119.7
A1733	12/03/2010	1200	135	40249	49	64.21	3146.29
A1733	12/03/2010	1200	140	40249	3	19.42	58.26
A1733	12/03/2010	1200	140	40249	43	19.42	835.06
A1733	12/03/2010	1200	144	40249	48	$126.42	6068.16
A1733	12/03/2010	1200	148	40249	24	$108.29	2598.96
A1734	15/09/2011	1185	107	40801	33	$64.82	2139.06
A1735	08/05/2012	1190	106	41037	7	$96.27	673.89
A1735	08/05/2012	1190	129	41037	27	14.13	381.51
A1736	22/02/2010	1155	111	40231	23	30.33	697.59
A1740	29/10/2014	1056	105	41941	2	$68.69	137.38
A1740	29/10/2014	1056	148	41941	38	$108.29	4115.02
A1741	23/02/2012	1148	124	40962	49	$83.59	4095.91
A1741	23/02/2012	1148	128	40962	1	$72.78	72.78
A1741	23/02/2012	1148	135	40962	38	64.21	2439.98
A1741	23/02/2012	1148	135	40962	41	64.21	2632.61
A1741	23/02/2012	1148	142	40962	13	$144.56	1879.28
A1744	04/01/2011	1149	105	40547	26	$68.69	1785.94
A1744	04/01/2011	1149	124	40547	34	$83.59	2842.06
A1745	08/01/2013	1133	109	41282	39	$129.52	5051.28
A1746	12/12/2012	1019	104	41255	3	$39.98	119.94
A1746	12/12/2012	1019	127	41255	54	$53.98	2914.92
A1746	12/12/2012	1019	137	41255	1	$10.33	10.33
A1747	21/03/2012	1080	124	40989	24	$83.59	2006.16
A1748	05/05/2009	1060	112	39938	37	54.84	2029.08
A1748	05/05/2009	1060	131	39938	30	$3.88	116.4
A1750	27/02/2010	1195	101	40236	64	$98.79	6322.56
A1750	27/02/2010	1195	107	40236	68	$64.82	4407.76
A1750	27/02/2010	1195	108	40236	53	$14.44	765.32
A1750	27/02/2010	1195	110	40236	6	$69.42	416.52
A1750	27/02/2010	1195	120	40236	31	1.67	51.77
A1750	27/02/2010	1195	120	40236	63	1.67	105.21
A1750	27/02/2010	1195	122	40236	48	106.94	5133.12
A1750	27/02/2010	1195	123	40236	56	$14.99	839.44
A1750	27/02/2010	1195	124	40236	75	$83.59	6269.25
A1750	27/02/2010	1195	125	40236	50	79.24	3962
A1750	27/02/2010	1195	129	40236	14	14.13	197.82
A1750	27/02/2010	1195	132	40236	2	$96.35	192.7
A1750	27/02/2010	1195	132	40236	14	$96.35	1348.9
A1750	27/02/2010	1195	132	40236	33	$96.35	3179.55
A1750	27/02/2010	1195	136	40236	41	67.94	2785.54
A1750	27/02/2010	1195	136	40236	61	67.94	4144.34
A1750	27/02/2010	1195	140	40236	12	19.42	233.04
A1750	27/02/2010	1195	146	40236	3	7.19	21.57
A1754	15/03/2010	1019	134	40252	16	$20.41	326.56
A1755	04/05/2014	1003	101	41763	81	$98.79	8001.99
A1755	04/05/2014	1003	102	41763	113	$3.77	426.01
A1755	04/05/2014	1003	103	41763	110	86.24	9486.4
A1755	04/05/2014	1003	105	41763	72	$68.69	4945.68
A1755	04/05/2014	1003	108	41763	55	$14.44	794.2
A1755	04/05/2014	1003	108	41763	79	$14.44	1140.76
A1755	04/05/2014	1003	111	41763	20	30.33	606.6
A1755	04/05/2014	1003	111	41763	77	30.33	2335.41
A1755	04/05/2014	1003	113	41763	80	$49.99	3999.2
A1755	04/05/2014	1003	113	41763	89	$49.99	4449.11
A1755	04/05/2014	1003	115	41763	46	$91.00	4186
A1755	04/05/2014	1003	116	41763	26	51.88	1348.88
A1755	04/05/2014	1003	117	41763	6	66.62	399.72
A1755	04/05/2014	1003	120	41763	47	1.67	78.49
A1755	04/05/2014	1003	122	41763	33	106.94	3529.02
A1755	04/05/2014	1003	126	41763	13	$80.30	1043.9
A1755	04/05/2014	1003	126	41763	63	$80.30	5058.9
A1755	04/05/2014	1003	130	41763	57	$104.00	5928
A1755	04/05/2014	1003	132	41763	63	$96.35	6070.05
A1755	04/05/2014	1003	137	41763	81	$10.33	836.73
A1755	04/05/2014	1003	138	41763	13	33.88	440.44
A1755	04/05/2014	1003	138	41763	22	33.88	745.36
A1755	04/05/2014	1003	140	41763	3	19.42	58.26
A1755	04/05/2014	1003	140	41763	8	19.42	155.36
A1755	04/05/2014	1003	143	41763	58	66.49	3856.42
A1755	04/05/2014	1003	143	41763	101	66.49	6715.49
A1755	04/05/2014	1003	144	41763	31	$126.42	3919.02
A1756	05/06/2011	1048	101	40699	9	$98.79	889.11
A1756	05/06/2011	1048	102	40699	101	$3.77	380.77
A1756	05/06/2011	1048	103	40699	34	86.24	2932.16
A1756	05/06/2011	1048	103	40699	42	86.24	3622.08
A1756	05/06/2011	1048	104	40699	2	$39.98	79.96
A1756	05/06/2011	1048	105	40699	15	$68.69	1030.35
A1756	05/06/2011	1048	106	40699	26	$96.27	2503.02
A1756	05/06/2011	1048	110	40699	68	$69.42	4720.56
A1756	05/06/2011	1048	111	40699	77	30.33	2335.41
A1756	05/06/2011	1048	113	40699	71	$49.99	3549.29
A1756	05/06/2011	1048	113	40699	80	$49.99	3999.2
A1756	05/06/2011	1048	116	40699	30	51.88	1556.4
A1756	05/06/2011	1048	116	40699	77	51.88	3994.76
A1756	05/06/2011	1048	117	40699	96	66.62	6395.52
A1756	05/06/2011	1048	119	40699	86	$50.08	4306.88
A1756	05/06/2011	1048	119	40699	92	$50.08	4607.36
A1756	05/06/2011	1048	120	40699	17	1.67	28.39
A1756	05/06/2011	1048	120	40699	103	1.67	172.01
A1756	05/06/2011	1048	122	40699	23	106.94	2459.62
A1756	05/06/2011	1048	123	40699	35	$14.99	524.65
A1756	05/06/2011	1048	125	40699	35	79.24	2773.4
A1756	05/06/2011	1048	125	40699	72	79.24	5705.28
A1756	05/06/2011	1048	128	40699	60	$72.78	4366.8
A1756	05/06/2011	1048	128	40699	93	$72.78	6768.54
A1756	05/06/2011	1048	129	40699	79	14.13	1116.27
A1756	05/06/2011	1048	130	40699	47	$104.00	4888
A1756	05/06/2011	1048	132	40699	19	$96.35	1830.65
A1756	05/06/2011	1048	134	40699	2	$20.41	40.82
A1756	05/06/2011	1048	134	40699	58	$20.41	1183.78
A1756	05/06/2011	1048	134	40699	65	$20.41	1326.65
A1756	05/06/2011	1048	135	40699	14	64.21	898.94
A1756	05/06/2011	1048	135	40699	43	64.21	2761.03
A1756	05/06/2011	1048	135	40699	58	64.21	3724.18
A1756	05/06/2011	1048	135	40699	83	64.21	5329.43
A1756	05/06/2011	1048	136	40699	11	67.94	747.34
A1756	05/06/2011	1048	136	40699	94	67.94	6386.36
A1756	05/06/2011	1048	137	40699	34	$10.33	351.22
A1756	05/06/2011	1048	137	40699	43	$10.33	444.19
A1756	05/06/2011	1048	139	40699	11	$44.70	491.7
A1756	05/06/2011	1048	141	40699	2	$80.38	160.76
A1756	05/06/2011	1048	141	40699	47	$80.38	3777.86
A1756	05/06/2011	1048	142	40699	30	$144.56	4336.8
A1756	05/06/2011	1048	143	40699	35	66.49	2327.15
A1756	05/06/2011	1048	145	40699	74	$53.86	3985.64
A1756	05/06/2011	1048	147	40699	37	$80.28	2970.36
A1756	05/06/2011	1048	148	40699	52	$108.29	5631.08
A1756	05/06/2011	1048	148	40699	105	$108.29	11370.45
A1758	22/01/2010	1131	101	40200	1	$98.79	98.79
A1758	22/01/2010	1131	103	40200	26	86.24	2242.24
A1758	22/01/2010	1131	112	40200	20	54.84	1096.8
A1758	22/01/2010	1131	117	40200	53	66.62	3530.86
A1758	22/01/2010	1131	125	40200	63	79.24	4992.12
A1758	22/01/2010	1131	133	40200	20	111.18	2223.6
A1758	22/01/2010	1131	135	40200	51	64.21	3274.71
A1758	22/01/2010	1131	139	40200	13	$44.70	581.1
A1758	22/01/2010	1131	140	40200	51	19.42	990.42
A1758	22/01/2010	1131	144	40200	25	$126.42	3160.5
A1759	29/12/2013	1037	101	41637	62	$98.79	6124.98
A1759	29/12/2013	1037	101	41637	65	$98.79	6421.35
A1759	29/12/2013	1037	104	41637	5	$39.98	199.9
A1759	29/12/2013	1037	104	41637	41	$39.98	1639.18
A1759	29/12/2013	1037	105	41637	77	$68.69	5289.13
A1759	29/12/2013	1037	106	41637	32	$96.27	3080.64
A1759	29/12/2013	1037	106	41637	35	$96.27	3369.45
A1759	29/12/2013	1037	107	41637	28	$64.82	1814.96
A1759	29/12/2013	1037	108	41637	9	$14.44	129.96
A1759	29/12/2013	1037	108	41637	27	$14.44	389.88
A1759	29/12/2013	1037	109	41637	22	$129.52	2849.44
A1759	29/12/2013	1037	109	41637	31	$129.52	4015.12
A1759	29/12/2013	1037	109	41637	36	$129.52	4662.72
A1759	29/12/2013	1037	109	41637	78	$129.52	10102.56
A1759	29/12/2013	1037	112	41637	61	54.84	3345.24
A1759	29/12/2013	1037	113	41637	63	$49.99	3149.37
A1759	29/12/2013	1037	114	41637	45	$110.16	4957.2
A1759	29/12/2013	1037	115	41637	64	$91.00	5824
A1759	29/12/2013	1037	116	41637	38	51.88	1971.44
A1759	29/12/2013	1037	117	41637	37	66.62	2464.94
A1759	29/12/2013	1037	119	41637	56	$50.08	2804.48
A1759	29/12/2013	1037	119	41637	74	$50.08	3705.92
A1759	29/12/2013	1037	121	41637	10	$48.97	489.7
A1759	29/12/2013	1037	121	41637	32	$48.97	1567.04
A1759	29/12/2013	1037	121	41637	57	$48.97	2791.29
A1759	29/12/2013	1037	121	41637	72	$48.97	3525.84
A1759	29/12/2013	1037	122	41637	66	106.94	7058.04
A1759	29/12/2013	1037	122	41637	73	106.94	7806.62
A1759	29/12/2013	1037	123	41637	54	$14.99	809.46
A1759	29/12/2013	1037	124	41637	49	$83.59	4095.91
A1759	29/12/2013	1037	125	41637	85	79.24	6735.4
A1759	29/12/2013	1037	126	41637	93	$80.30	7467.9
A1759	29/12/2013	1037	127	41637	67	$53.98	3616.66
A1759	29/12/2013	1037	128	41637	99	$72.78	7205.22
A1759	29/12/2013	1037	129	41637	100	14.13	1413
A1759	29/12/2013	1037	130	41637	65	$104.00	6760
A1759	29/12/2013	1037	130	41637	106	$104.00	11024
A1759	29/12/2013	1037	133	41637	61	111.18	6781.98
A1759	29/12/2013	1037	133	41637	78	111.18	8672.04
A1759	29/12/2013	1037	134	41637	17	$20.41	346.97
A1759	29/12/2013	1037	136	41637	31	67.94	2106.14
A1759	29/12/2013	1037	136	41637	76	67.94	5163.44
A1759	29/12/2013	1037	138	41637	88	33.88	2981.44
A1759	29/12/2013	1037	140	41637	23	19.42	446.66
A1759	29/12/2013	1037	142	41637	20	$144.56	2891.2
A1759	29/12/2013	1037	142	41637	29	$144.56	4192.24
A1759	29/12/2013	1037	142	41637	45	$144.56	6505.2
A1759	29/12/2013	1037	142	41637	111	$144.56	16046.16
A1759	29/12/2013	1037	144	41637	9	$126.42	1137.78
A1759	29/12/2013	1037	144	41637	34	$126.42	4298.28
A1759	29/12/2013	1037	144	41637	92	$126.42	11630.64
A1759	29/12/2013	1037	145	41637	40	$53.86	2154.4
A1759	29/12/2013	1037	145	41637	51	$53.86	2746.86
A1759	29/12/2013	1037	145	41637	104	$53.86	5601.44
A1759	29/12/2013	1037	146	41637	33	7.19	237.27
A1759	29/12/2013	1037	146	41637	69	7.19	496.11
A1759	29/12/2013	1037	148	41637	9	$108.29	974.61
A1759	29/12/2013	1037	148	41637	35	$108.29	3790.15
A1759	29/12/2013	1037	148	41637	105	$108.29	11370.45
A1760	07/03/2014	1056	105	41705	57	$68.69	3915.33
A1760	07/03/2014	1056	106	41705	33	$96.27	3176.91
A1760	07/03/2014	1056	108	41705	46	$14.44	664.24
A1760	07/03/2014	1056	119	41705	16	$50.08	801.28
A1760	07/03/2014	1056	128	41705	30	$72.78	2183.4
A1760	07/03/2014	1056	132	41705	25	$96.35	2408.75
A1760	07/03/2014	1056	132	41705	32	$96.35	3083.2
A1760	07/03/2014	1056	139	41705	42	$44.70	1877.4
A1760	07/03/2014	1056	141	41705	21	$80.38	1687.98
A1760	07/03/2014	1056	146	41705	11	7.19	79.09
A1760	07/03/2014	1056	146	41705	16	7.19	115.04
A1760	07/03/2014	1056	147	41705	57	$80.28	4575.96
A1763	02/09/2011	1173	104	40788	8	$39.98	319.84
A1764	04/09/2013	1076	108	41521	26	$14.44	375.44
A1764	04/09/2013	1076	121	41521	28	$48.97	1371.16
A1765	24/02/2013	1131	108	41329	61	$14.44	880.84
A1765	24/02/2013	1131	116	41329	71	51.88	3683.48
A1765	24/02/2013	1131	127	41329	60	$53.98	3238.8
A1765	24/02/2013	1131	129	41329	36	14.13	508.68
A1765	24/02/2013	1131	134	41329	78	$20.41	1591.98
A1765	24/02/2013	1131	148	41329	40	$108.29	4331.6
A1766	23/05/2013	1080	109	41417	10	$129.52	1295.2
A1766	23/05/2013	1080	113	41417	30	$49.99	1499.7
A1766	23/05/2013	1080	116	41417	17	51.88	881.96
A1766	23/05/2013	1080	120	41417	50	1.67	83.5
A1766	23/05/2013	1080	126	41417	32	$80.30	2569.6
A1766	23/05/2013	1080	142	41417	35	$144.56	5059.6
A1766	23/05/2013	1080	148	41417	19	$108.29	2057.51
A1767	24/12/2013	1018	115	41632	11	$91.00	1001
A1768	07/09/2010	1072	105	40428	48	$68.69	3297.12
A1768	07/09/2010	1072	116	40428	36	51.88	1867.68
A1769	16/03/2010	1116	111	40253	23	30.33	697.59
A1769	16/03/2010	1116	136	40253	30	67.94	2038.2
A1770	14/09/2013	1115	108	41531	55	$14.44	794.2
A1770	14/09/2013	1115	114	41531	54	$110.16	5948.64
A1770	14/09/2013	1115	116	41531	65	51.88	3372.2
A1770	14/09/2013	1115	122	41531	60	106.94	6416.4
A1770	14/09/2013	1115	122	41531	61	106.94	6523.34
A1770	14/09/2013	1115	123	41531	38	$14.99	569.62
A1770	14/09/2013	1115	124	41531	24	$83.59	2006.16
A1770	14/09/2013	1115	127	41531	22	$53.98	1187.56
A1770	14/09/2013	1115	127	41531	61	$53.98	3292.78
A1770	14/09/2013	1115	129	41531	8	14.13	113.04
A1770	14/09/2013	1115	129	41531	18	14.13	254.34
A1770	14/09/2013	1115	142	41531	42	$144.56	6071.52
A1770	14/09/2013	1115	142	41531	52	$144.56	7517.12
A1770	14/09/2013	1115	144	41531	37	$126.42	4677.54
A1771	27/02/2009	1139	109	39871	49	$129.52	6346.48
A1771	27/02/2009	1139	113	39871	2	$49.99	99.98
A1771	27/02/2009	1139	113	39871	11	$49.99	549.89
A1771	27/02/2009	1139	115	39871	22	$91.00	2002
A1771	27/02/2009	1139	139	39871	8	$44.70	357.6
A1771	27/02/2009	1139	140	39871	32	19.42	621.44
A1771	27/02/2009	1139	141	39871	24	$80.38	1929.12
A1771	27/02/2009	1139	143	39871	28	66.49	1861.72
A1771	27/02/2009	1139	147	39871	29	$80.28	2328.12
A1771	27/02/2009	1139	147	39871	31	$80.28	2488.68
A1773	06/10/2013	1185	106	41553	6	$96.27	577.62
A1773	06/10/2013	1185	106	41553	89	$96.27	8568.03
A1773	06/10/2013	1185	109	41553	88	$129.52	11397.76
A1773	06/10/2013	1185	113	41553	70	$49.99	3499.3
A1773	06/10/2013	1185	113	41553	88	$49.99	4399.12
A1773	06/10/2013	1185	115	41553	26	$91.00	2366
A1773	06/10/2013	1185	116	41553	108	51.88	5603.04
A1773	06/10/2013	1185	117	41553	29	66.62	1931.98
A1773	06/10/2013	1185	117	41553	39	66.62	2598.18
A1773	06/10/2013	1185	118	41553	61	$99.26	6054.86
A1773	06/10/2013	1185	118	41553	108	$99.26	10720.08
A1773	06/10/2013	1185	119	41553	29	$50.08	1452.32
A1773	06/10/2013	1185	120	41553	110	1.67	183.7
A1773	06/10/2013	1185	121	41553	18	$48.97	881.46
A1773	06/10/2013	1185	121	41553	55	$48.97	2693.35
A1773	06/10/2013	1185	121	41553	56	$48.97	2742.32
A1773	06/10/2013	1185	122	41553	89	106.94	9517.66
A1773	06/10/2013	1185	123	41553	3	$14.99	44.97
A1773	06/10/2013	1185	123	41553	4	$14.99	59.96
A1773	06/10/2013	1185	124	41553	99	$83.59	8275.41
A1773	06/10/2013	1185	125	41553	10	79.24	792.4
A1773	06/10/2013	1185	125	41553	17	79.24	1347.08
A1773	06/10/2013	1185	125	41553	73	79.24	5784.52
A1773	06/10/2013	1185	128	41553	43	$72.78	3129.54
A1773	06/10/2013	1185	131	41553	80	$3.88	310.4
A1773	06/10/2013	1185	136	41553	76	67.94	5163.44
A1773	06/10/2013	1185	138	41553	56	33.88	1897.28
A1773	06/10/2013	1185	139	41553	24	$44.70	1072.8
A1773	06/10/2013	1185	139	41553	25	$44.70	1117.5
A1773	06/10/2013	1185	142	41553	4	$144.56	578.24
A1773	06/10/2013	1185	144	41553	59	$126.42	7458.78
A1773	06/10/2013	1185	145	41553	39	$53.86	2100.54
A1773	06/10/2013	1185	145	41553	72	$53.86	3877.92
A1773	06/10/2013	1185	147	41553	29	$80.28	2328.12
A1773	06/10/2013	1185	147	41553	98	$80.28	7867.44
A1774	07/03/2014	1102	107	41705	46	$64.82	2981.72
A1774	07/03/2014	1102	107	41705	60	$64.82	3889.2
A1774	07/03/2014	1102	109	41705	55	$129.52	7123.6
A1774	07/03/2014	1102	112	41705	65	54.84	3564.6
A1774	07/03/2014	1102	113	41705	63	$49.99	3149.37
A1774	07/03/2014	1102	122	41705	53	106.94	5667.82
A1774	07/03/2014	1102	126	41705	41	$80.30	3292.3
A1774	07/03/2014	1102	130	41705	28	$104.00	2912
A1774	07/03/2014	1102	132	41705	34	$96.35	3275.9
A1774	07/03/2014	1102	133	41705	31	111.18	3446.58
A1774	07/03/2014	1102	134	41705	4	$20.41	81.64
A1774	07/03/2014	1102	141	41705	16	$80.38	1286.08
A1774	07/03/2014	1102	145	41705	13	$53.86	700.18
A1774	07/03/2014	1102	146	41705	47	7.19	337.93
A1775	17/03/2014	1019	127	41715	39	$53.98	2105.22
A1776	01/07/2013	1169	112	41456	15	54.84	822.6
A1778	03/03/2009	1185	121	39875	26	$48.97	1273.22
A1779	26/11/2009	1151	101	40143	3	$98.79	296.37
A1779	26/11/2009	1151	118	40143	22	$99.26	2183.72
A1779	26/11/2009	1151	140	40143	20	19.42	388.4
A1779	26/11/2009	1151	143	40143	38	66.49	2526.62
A1779	26/11/2009	1151	148	40143	21	$108.29	2274.09
A1781	15/02/2010	1053	143	40224	14	66.49	930.86
A1782	14/10/2013	1191	110	41561	21	$69.42	1457.82
A1785	17/07/2012	1086	117	41107	16	66.62	1065.92
A1785	17/07/2012	1086	117	41107	32	66.62	2131.84
A1787	15/12/2013	1041	101	41623	46	$98.79	4544.34
A1787	15/12/2013	1041	105	41623	55	$68.69	3777.95
A1787	15/12/2013	1041	108	41623	68	$14.44	981.92
A1787	15/12/2013	1041	114	41623	54	$110.16	5948.64
A1787	15/12/2013	1041	114	41623	82	$110.16	9033.12
A1787	15/12/2013	1041	135	41623	83	64.21	5329.43
A1787	15/12/2013	1041	140	41623	15	19.42	291.3
A1787	15/12/2013	1041	140	41623	29	19.42	563.18
A1787	15/12/2013	1041	144	41623	58	$126.42	7332.36
A1788	23/01/2013	1055	113	41297	41	$49.99	2049.59
A1788	23/01/2013	1055	116	41297	22	51.88	1141.36
A1788	23/01/2013	1055	123	41297	2	$14.99	29.98
A1788	23/01/2013	1055	124	41297	27	$83.59	2256.93
A1790	22/02/2009	1030	109	39866	58	$129.52	7512.16
A1791	09/08/2010	1131	105	40399	6	$68.69	412.14
A1793	01/08/2012	1115	138	41122	21	33.88	711.48
A1794	24/02/2013	1039	102	41329	21	$3.77	79.17
A1794	24/02/2013	1039	104	41329	51	$39.98	2038.98
A1794	24/02/2013	1039	104	41329	95	$39.98	3798.1
A1794	24/02/2013	1039	106	41329	82	$96.27	7894.14
A1794	24/02/2013	1039	107	41329	59	$64.82	3824.38
A1794	24/02/2013	1039	108	41329	63	$14.44	909.72
A1794	24/02/2013	1039	110	41329	4	$69.42	277.68
A1794	24/02/2013	1039	110	41329	27	$69.42	1874.34
A1794	24/02/2013	1039	110	41329	59	$69.42	4095.78
A1794	24/02/2013	1039	112	41329	23	54.84	1261.32
A1794	24/02/2013	1039	112	41329	52	54.84	2851.68
A1794	24/02/2013	1039	113	41329	24	$49.99	1199.76
A1794	24/02/2013	1039	113	41329	47	$49.99	2349.53
A1794	24/02/2013	1039	113	41329	63	$49.99	3149.37
A1794	24/02/2013	1039	114	41329	12	$110.16	1321.92
A1794	24/02/2013	1039	114	41329	47	$110.16	5177.52
A1794	24/02/2013	1039	115	41329	10	$91.00	910
A1794	24/02/2013	1039	115	41329	23	$91.00	2093
A1794	24/02/2013	1039	117	41329	44	66.62	2931.28
A1794	24/02/2013	1039	118	41329	111	$99.26	11017.86
A1794	24/02/2013	1039	119	41329	17	$50.08	851.36
A1794	24/02/2013	1039	119	41329	37	$50.08	1852.96
A1794	24/02/2013	1039	119	41329	68	$50.08	3405.44
A1794	24/02/2013	1039	121	41329	48	$48.97	2350.56
A1794	24/02/2013	1039	121	41329	65	$48.97	3183.05
A1794	24/02/2013	1039	121	41329	83	$48.97	4064.51
A1794	24/02/2013	1039	122	41329	40	106.94	4277.6
A1794	24/02/2013	1039	122	41329	89	106.94	9517.66
A1794	24/02/2013	1039	123	41329	7	$14.99	104.93
A1794	24/02/2013	1039	123	41329	23	$14.99	344.77
A1794	24/02/2013	1039	123	41329	26	$14.99	389.74
A1794	24/02/2013	1039	124	41329	10	$83.59	835.9
A1794	24/02/2013	1039	124	41329	17	$83.59	1421.03
A1794	24/02/2013	1039	126	41329	16	$80.30	1284.8
A1794	24/02/2013	1039	126	41329	53	$80.30	4255.9
A1794	24/02/2013	1039	126	41329	92	$80.30	7387.6
A1794	24/02/2013	1039	127	41329	54	$53.98	2914.92
A1794	24/02/2013	1039	128	41329	22	$72.78	1601.16
A1794	24/02/2013	1039	129	41329	22	14.13	310.86
A1794	24/02/2013	1039	131	41329	16	$3.88	62.08
A1794	24/02/2013	1039	131	41329	110	$3.88	426.8
A1794	24/02/2013	1039	133	41329	4	111.18	444.72
A1794	24/02/2013	1039	133	41329	98	111.18	10895.64
A1794	24/02/2013	1039	134	41329	69	$20.41	1408.29
A1794	24/02/2013	1039	135	41329	44	64.21	2825.24
A1794	24/02/2013	1039	135	41329	65	64.21	4173.65
A1794	24/02/2013	1039	136	41329	15	67.94	1019.1
A1794	24/02/2013	1039	138	41329	56	33.88	1897.28
A1794	24/02/2013	1039	139	41329	22	$44.70	983.4
A1794	24/02/2013	1039	139	41329	53	$44.70	2369.1
A1794	24/02/2013	1039	140	41329	49	19.42	951.58
A1794	24/02/2013	1039	140	41329	73	19.42	1417.66
A1794	24/02/2013	1039	145	41329	13	$53.86	700.18
A1794	24/02/2013	1039	145	41329	37	$53.86	1992.82
A1794	24/02/2013	1039	145	41329	81	$53.86	4362.66
A1794	24/02/2013	1039	147	41329	96	$80.28	7706.88
A1794	24/02/2013	1039	148	41329	103	$108.29	11153.87
A1796	12/01/2014	1104	101	41651	98	$98.79	9681.42
A1796	12/01/2014	1104	103	41651	55	86.24	4743.2
A1796	12/01/2014	1104	104	41651	80	$39.98	3198.4
A1796	12/01/2014	1104	105	41651	5	$68.69	343.45
A1796	12/01/2014	1104	105	41651	9	$68.69	618.21
A1796	12/01/2014	1104	105	41651	22	$68.69	1511.18
A1796	12/01/2014	1104	107	41651	19	$64.82	1231.58
A1796	12/01/2014	1104	107	41651	24	$64.82	1555.68
A1796	12/01/2014	1104	107	41651	45	$64.82	2916.9
A1796	12/01/2014	1104	108	41651	30	$14.44	433.2
A1796	12/01/2014	1104	108	41651	43	$14.44	620.92
A1796	12/01/2014	1104	109	41651	107	$129.52	13858.64
A1796	12/01/2014	1104	109	41651	114	$129.52	14765.28
A1796	12/01/2014	1104	112	41651	40	54.84	2193.6
A1796	12/01/2014	1104	112	41651	82	54.84	4496.88
A1796	12/01/2014	1104	115	41651	91	$91.00	8281
A1796	12/01/2014	1104	116	41651	105	51.88	5447.4
A1796	12/01/2014	1104	117	41651	36	66.62	2398.32
A1796	12/01/2014	1104	117	41651	96	66.62	6395.52
A1796	12/01/2014	1104	118	41651	43	$99.26	4268.18
A1796	12/01/2014	1104	118	41651	109	$99.26	10819.34
A1796	12/01/2014	1104	118	41651	113	$99.26	11216.38
A1796	12/01/2014	1104	119	41651	50	$50.08	2504
A1796	12/01/2014	1104	119	41651	54	$50.08	2704.32
A1796	12/01/2014	1104	120	41651	33	1.67	55.11
A1796	12/01/2014	1104	123	41651	68	$14.99	1019.32
A1796	12/01/2014	1104	125	41651	30	79.24	2377.2
A1796	12/01/2014	1104	126	41651	49	$80.30	3934.7
A1796	12/01/2014	1104	128	41651	90	$72.78	6550.2
A1796	12/01/2014	1104	132	41651	49	$96.35	4721.15
A1796	12/01/2014	1104	136	41651	37	67.94	2513.78
A1796	12/01/2014	1104	138	41651	76	33.88	2574.88
A1796	12/01/2014	1104	139	41651	12	$44.70	536.4
A1796	12/01/2014	1104	141	41651	110	$80.38	8841.8
A1796	12/01/2014	1104	145	41651	113	$53.86	6086.18
A1796	12/01/2014	1104	147	41651	13	$80.28	1043.64
A1796	12/01/2014	1104	148	41651	65	$108.29	7038.85
A1798	28/01/2010	1003	103	40206	38	86.24	3277.12
A1798	28/01/2010	1003	109	40206	40	$129.52	5180.8
A1798	28/01/2010	1003	122	40206	11	106.94	1176.34
A1798	28/01/2010	1003	137	40206	20	$10.33	206.6
A1798	28/01/2010	1003	146	40206	13	7.19	93.47
A1798	28/01/2010	1003	147	40206	53	$80.28	4254.84
A1799	03/04/2012	1143	133	41002	10	111.18	1111.8
A1800	26/05/2014	1190	136	41785	16	67.94	1087.04
A1801	28/07/2014	1015	105	41848	18	$68.69	1236.42
A1803	17/08/2010	1013	131	40407	27	$3.88	104.76
A1803	17/08/2010	1013	148	40407	40	$108.29	4331.6
A1804	23/05/2010	1077	102	40321	38	$3.77	143.26
A1804	23/05/2010	1077	102	40321	63	$3.77	237.51
A1804	23/05/2010	1077	103	40321	22	86.24	1897.28
A1804	23/05/2010	1077	104	40321	2	$39.98	79.96
A1804	23/05/2010	1077	106	40321	34	$96.27	3273.18
A1804	23/05/2010	1077	109	40321	63	$129.52	8159.76
A1804	23/05/2010	1077	110	40321	18	$69.42	1249.56
A1804	23/05/2010	1077	110	40321	98	$69.42	6803.16
A1804	23/05/2010	1077	113	40321	20	$49.99	999.8
A1804	23/05/2010	1077	114	40321	14	$110.16	1542.24
A1804	23/05/2010	1077	115	40321	92	$91.00	8372
A1804	23/05/2010	1077	116	40321	8	51.88	415.04
A1804	23/05/2010	1077	116	40321	64	51.88	3320.32
A1804	23/05/2010	1077	118	40321	89	$99.26	8834.14
A1804	23/05/2010	1077	120	40321	16	1.67	26.72
A1804	23/05/2010	1077	123	40321	74	$14.99	1109.26
A1804	23/05/2010	1077	124	40321	43	$83.59	3594.37
